merchant_id,mcc,vertical,country,trust_score,prior_cb_rate,refund_rate,cancel_rate,website_uptime,sentiment,sales_growth_3m,payout_delay_days,reserve_percent,deposit_policy_percent,days_in_advance,booking_amount,new_merchant,shock_flag
M0412,5968,subscription_box,AU,79.8549176,0.047328901,0.014380673,0.026142675,0.975712973,0.393038866,-0.098408688,1,3.218004712,10.94015063,0,76.74,0,0
M0564,4121,transport_shuttle,SG,87.12898207,0.006587252,0.280967209,0.25742927,0.981050203,0.061131072,-0.036898674,1,11.08803104,0,3,38.03,0,0
M0680,5964,retail_goods_prepay,GB,66.17294679,0.013715026,0.019122893,0.067741104,0.971650369,0.762935945,0.034703802,7,3.501685012,1.990089757,18,54.15,0,0
M0261,4722,online_travel_agency,EU,52.90798912,0.056841263,0.061640059,0.173720494,0.972833671,0.045582996,0.176455562,14,8.605326529,0,0,197.21,0,0
M0583,4722,online_travel_agency,AE,79.96352322,0.004561495,0.064029764,0.103805302,0.979918685,0.324141341,0.209000698,2,3.540614507,33.69795883,35,39.41,0,0
M0415,8299,education_courses,ZA,74.36289541,0.003325315,0.057717493,0.078173561,0.979453601,0.370670083,0.068421269,14,3.004883236,0,11,200.74,0,0
M0571,4722,online_travel_agency,US,58.48660561,0.037243895,0.162466264,0.113533917,0.985277666,-0.05242891,-0.054616914,14,7.375189573,20.40247308,108,38.77,0,0
M0113,5964,retail_goods_prepay,AU,53.05645934,0.012566082,0.177279283,0.05482738,0.978809596,0.01606908,-0.038721675,2,3.640755522,1.525538738,3,15.81,0,0
M0649,5817,digital_services,US,58.91429293,0.018447779,0.091051734,0.054286238,0.992420819,0.596490798,0.202808626,7,3.883041886,18.77045995,7,44.58,0,0
M0432,4511,airline,EU,54.71532193,0.01598672,0.012764436,0.165546137,0.98729818,-0.077442679,0.097982985,2,0,3.788492597,137,95.25,0,0
M0688,4722,online_travel_agency,BR,85.65829604,0.004629246,0.041205911,0.006761211,0.975936384,-0.149750117,0.024093658,2,9.454016496,25.43764803,5,48.23,0,1
M0056,5817,digital_services,EU,82.25918072,0.038487236,0.064625349,0.038673008,0.974217529,0.15153868,0.129914243,0,8.213223717,13.42205404,0,47.52,0,0
M0449,4722,online_travel_agency,ZA,73.6814035,0.029130981,0.215514771,0.196382012,0.986764843,-0.052681979,-0.185067191,0,5.851303189,33.9417762,70,59.79,0,0
M0706,7922,event_ticketing,US,61.05522827,0.028933285,0.105840196,0.051883751,0.985732176,-0.151394756,-0.201934433,1,8.188893595,10.01364195,64,86.95,0,0
M0543,4121,transport_shuttle,BR,70.00171822,0.034725602,0.064862963,0.049998894,0.981508277,-0.410085609,-0.006206793,0,4.47353484,3.717109381,9,139.78,0,0
M0323,7922,event_ticketing,BR,74.83130567,0.008764689,0.006881635,0.035498398,0.98064801,0.069318053,0.055695716,1,3.38044942,18.91222793,44,92.66,0,0
M0490,4722,online_travel_agency,CA,72.72660239,0.066472333,0.060429596,0.216251921,0.984897398,0.425509166,-0.09263248,2,9.399903733,11.32984598,136,26.54,0,0
M0675,8299,education_courses,AU,52.37654819,0.028050362,0.034964678,0.27568503,0.999,-0.199429025,0.055728902,14,6.490116436,8.930434974,19,22.49,0,0
M0341,4722,online_travel_agency,AU,71.38823075,0.037454888,0.110210376,0.215658863,0.983562851,0.254072221,0.087226425,0,12.11564599,10.9757345,43,92.35,0,0
M0526,7011,hotel,CA,54.72315532,0.042609545,0.026560025,0.141018523,0.991903822,0.074689967,0.178130121,0,2.180583671,16.90102618,22,46.67,0,0
M0610,8299,education_courses,BR,92.93102582,0.001854287,0.054899517,0.003326816,0.992209125,-0.089418312,-0.212092459,7,8.949290223,6.733686098,9,38.8,0,0
M0465,4511,airline,AE,71.93643512,0.002361926,0.113076377,0.110894452,0.978709456,-0.01729888,0.127818622,2,7.133861845,8.068488107,103,64.23,0,0
M0340,4722,tour_operator,BR,70.54459351,0.026976612,0.044664707,0.038363849,0.989580205,0.497369934,-0.049479053,0,11.30991294,8.145106024,56,31.65,0,0
M0537,8299,education_courses,ZA,67.26094511,0.012405121,0.028100785,0.102645738,0.975248474,0.343793832,-0.062751769,14,13.38557702,4.73613232,24,95.47,0,0
M0317,4722,online_travel_agency,GB,47.84741236,0.085095928,0.08042106,0.099063208,0.970925638,0.227639342,0.155697616,14,3.983739224,20.73191553,132,55.55,0,0
M0160,5968,subscription_box,CA,72.97295906,0.037356334,0.055935469,0.299486307,0.988992871,0.612671731,0.216310967,1,4.712618158,0,9,29.32,0,0
M0699,4722,tour_operator,EU,77.52563594,0.032397826,0.045534247,0.064851556,0.98041185,0.105316908,-0.104852816,14,2.689284557,32.93904253,115,63.21,0,0
M0763,4722,tour_operator,CA,87.42560247,0.022282615,0.017129718,0.147027902,0.964222738,-0.073193325,-0.034964667,0,8.620724475,4.609652102,110,65.8,0,0
M0782,4722,online_travel_agency,ZA,81.49096822,0.038032374,0.143334074,0.058146099,0.985883246,0.418645206,-0.25770854,1,8.512976013,33.28859801,0,62.17,0,0
M0049,8299,education_courses,EU,76.96152975,0.056410197,0.072210002,0.114181564,0.986995605,0.442458822,-0.011124367,7,4.939884369,14.45949215,46,42.04,0,0
M0605,5817,digital_services,EU,56.76631808,0.050611046,0.015924854,0.033558746,0.990967892,0.11166442,-0.020585376,1,3.435879903,12.63400475,3,99.07,0,0
M0656,8299,education_courses,SG,58.44674712,0.019255859,0.049792941,0.016897349,0.978224005,-0.102074527,0.131419952,2,5.524601532,5.591897596,15,671.2,0,0
M0428,4722,online_travel_agency,IN,67.88286398,0.022902539,0.066056582,0.089972163,0.980661349,0.298042736,0.223867646,14,5.627807416,0,0,51.96,0,0
M0078,5968,subscription_box,CA,55.97865842,0.012211451,0.026517485,0.063780553,0.974787877,0.30248955,0.051275844,7,5.846721115,16.50655579,0,55.93,1,0
M0051,7011,hotel,AU,77.8699287,0.017550839,0.066332005,0.046962907,0.999,0.47723298,-0.005103671,7,2.784402189,12.077194,14,145.1,0,0
M0527,4511,airline,GB,76.91463007,0.01600184,0.155000978,0.176097142,0.996999829,-0.246993242,-0.073318522,2,11.29462652,0.695626462,163,45.92,0,0
M0645,4722,online_travel_agency,ZA,62.1102916,0.012000576,0.187491746,0.065343762,0.973045411,-0.24860784,0.231908272,2,11.68960152,2.266633957,151,29.58,0,0
M0179,4121,transport_shuttle,GB,75.05057782,0.017967882,0.020702763,0.047520751,0.979683741,0.338730303,0.121730424,2,7.96400867,10.35481913,0,53.6,0,0
M0765,5817,digital_services,BR,62.65629685,0.00120566,0.052487132,0.090137591,0.992674452,0.097882418,0.067193689,7,4.840626629,13.70223597,0,84.1,0,0
M0637,8299,education_courses,BR,71.48892187,0.01775934,0.074205483,0.104735856,0.987610936,0.102985556,0.210603264,7,3.64005626,1.284570207,41,32.62,0,0
M0644,8299,education_courses,AU,72.32810005,0.007673326,0.023939653,0.259166147,0.98642993,-0.034823671,-0.004429925,1,3.356336637,11.25425231,42,69.09,0,0
M0660,7011,hotel,BR,66.16353725,0.070369496,0.040318608,0.185694559,0.981358602,0.156403336,0.05989501,2,5.911255381,15.6336283,0,37.2,0,0
M0353,4511,airline,BR,81.25835378,0.011170583,0.050613854,0.093578465,0.995541266,0.560447293,-0.076170724,2,3.472964559,16.88742158,87,40.34,0,0
M0168,7922,event_ticketing,SG,47.00548906,0.015965146,0.113080479,0.084927901,0.993713964,0.051913145,-0.248760719,2,7.467050091,6.018612334,63,47.28,1,0
M0662,4722,tour_operator,CA,76.21867447,0.043831177,0.023100178,0.179951571,0.973642904,0.671838578,0.118726009,7,5.941893157,3.692967413,48,66.58,0,1
M0417,4722,online_travel_agency,AU,81.75314161,0.058243619,0.052461713,0.082539145,0.978446687,0.180117198,-0.13613484,14,5.721583367,4.067866619,140,47.01,0,0
M0046,4511,airline,US,83.21173335,0.00034739,0.024001971,0.05579394,0.986752152,0.158028673,-0.232358974,0,6.178858566,0,28,64.03,0,0
M0617,5817,digital_services,AE,53.45469237,0.011473977,0.03176526,0.055001391,0.968327,-0.037268794,0.078908028,2,3.390284527,18.00119783,0,43.31,0,0
M0089,5817,digital_services,GB,66.06184298,0.020160103,0.061630358,0.280950985,0.988381075,-0.021723517,0.324336574,0,3.220830585,15.30449066,0,134.39,0,0
M0756,4722,tour_operator,GB,85.03752742,0.051511808,0.045535044,0.159355981,0.974714171,0.203362346,-0.090920833,2,10.05627379,0,65,35.6,0,0
M0590,4511,airline,BR,59.03361189,0.028201427,0.077722706,0.169857203,0.982513515,0.47582545,0.130379789,14,8.531276609,31.33190175,110,54.1,0,0
M0692,5817,digital_services,AU,48.39860359,0.044347343,0.124882706,0.054689723,0.993664812,-0.052816981,0.095452535,1,3.617724299,16.55066753,1,125.88,1,0
M0731,4511,airline,US,68.61720205,0.028155326,0.123631453,0.289876706,0.983209863,0.516876213,0.003399925,0,8.453818701,8.91704706,112,107.02,0,1
M0352,4511,airline,IN,69.62108464,0.031310937,0.110651168,0.0714362,0.994527687,-0.023980251,-0.094250038,2,9.652986791,7.032861429,64,74.44,1,0
M0311,4722,online_travel_agency,GB,75.78914912,0.056339043,0.212381788,0.037441456,0.98258447,0.386825766,-0.013569131,1,2.251329773,11.39587283,139,48.86,0,0
M0328,5817,digital_services,AU,86.16277451,0.010083916,0.054476507,0.059765992,0.9868551,0.089301821,-0.120119679,0,8.394455027,10.71705011,0,55.22,0,0
M0424,7922,event_ticketing,BR,82.13762253,0.004605384,0.046538613,0.027709559,0.988684488,0.043563011,-0.019629503,2,6.580510259,22.30401511,38,105.26,0,0
M0223,5968,subscription_box,AU,98,0.040235896,0.043675608,0.028199026,0.997867119,0.170100978,-0.045554037,7,9.450942686,3.032177754,0,25.24,0,0
M0113,5964,retail_goods_prepay,AU,53.05645934,0.012566082,0.177279283,0.05482738,0.978809596,0.01606908,-0.038721675,2,3.640755522,1.525538738,19,54.9,0,0
M0406,4121,transport_shuttle,AU,66.31491374,0.089259588,0.078497946,0.085208517,0.959395813,-0.427176518,-0.032948173,1,0.562870838,18.87774742,0,208.76,0,0
M0204,8299,education_courses,US,72.74241959,0.001726689,0.018147426,0.133052756,0.98036853,0.601146344,0.134130284,0,3.930580177,17.16917213,15,27.84,0,0
M0763,4722,tour_operator,CA,87.42560247,0.022282615,0.017129718,0.147027902,0.964222738,-0.073193325,-0.034964667,0,8.620724475,4.609652102,145,61.37,0,0
M0437,4722,tour_operator,EU,69.69182332,0.006700341,0.018678579,0.040811663,0.983299141,-0.463555999,-0.023308212,0,7.310214657,12.68934478,0,46.03,0,1
M0318,5817,digital_services,BR,63.04680935,0.021034154,0.246108427,0.020393851,0.982141419,0.274246053,0.004240929,30,6.969062249,10.6419085,0,205.77,0,0
M0167,5817,digital_services,SG,72.22124085,0.082335601,0.05938422,0.053992558,0.987969118,0.322733895,-0.178303926,2,3.735484378,9.827186238,0,42.12,0,0
M0692,5817,digital_services,AU,48.39860359,0.044347343,0.124882706,0.054689723,0.993664812,-0.052816981,0.095452535,1,3.617724299,16.55066753,0,23.44,1,0
M0310,4511,airline,US,59.68169018,0.041126409,0.033344187,0.146437693,0.978209167,0.605612373,-0.026679304,14,6.913445007,2.789740955,113,39.4,0,0
M0765,5817,digital_services,BR,62.65629685,0.00120566,0.052487132,0.090137591,0.992674452,0.097882418,0.067193689,7,4.840626629,13.70223597,0,50.57,0,0
M0027,5964,retail_goods_prepay,GB,76.85272862,0.019372774,0.030249069,0.002614147,0.983763113,0.366458362,0.039556535,1,5.713041767,0,16,29.07,0,0
M0655,8299,education_courses,GB,54.70202394,0.001393967,0.095230119,0.250154203,0.991144777,-0.148549054,-0.014697487,2,9.288110479,0,45,132.05,0,0
M0470,4722,online_travel_agency,IN,66.5977424,0.040213716,0.10093887,0.173140722,0.973992333,-0.089682901,-0.165729527,2,6.330683309,10.62162526,78,69.92,0,0
M0422,8299,education_courses,US,73.55825208,0.013347388,0.059523041,0.155773175,0.995498066,0.122549775,0.154754407,7,6.99485197,20.81624551,21,83.56,0,0
M0698,5964,retail_goods_prepay,SG,79.05647085,0.021839575,0.017568744,0.091479928,0.984291536,0.192113045,0.052791102,2,2.023531253,13.041326,19,25.34,0,0
M0364,5968,subscription_box,US,75.05726539,0.189014375,0.128934265,0.045301406,0.993811002,-0.270450314,-0.118048619,1,4.785824919,0,0,71.14,0,0
M0317,4722,online_travel_agency,GB,47.84741236,0.085095928,0.08042106,0.099063208,0.970925638,0.227639342,0.155697616,14,3.983739224,20.73191553,45,26.41,0,0
M0764,4722,online_travel_agency,CA,98,0.001762961,0.189298469,0.098918131,0.976234539,-0.101489055,-0.045809704,30,6.816883915,7.693362145,127,48.23,0,0
M0662,4722,tour_operator,CA,76.21867447,0.043831177,0.023100178,0.179951571,0.973642904,0.671838578,0.118726009,7,5.941893157,3.692967413,94,29.34,0,0
M0553,4722,online_travel_agency,AE,69.14865516,0.018791698,0.025864531,0.191655817,0.978907136,0.050987133,0.177207193,7,3.178217799,0,31,65.71,0,0
M0688,4722,online_travel_agency,BR,85.65829604,0.004629246,0.041205911,0.006761211,0.975936384,-0.149750117,0.024093658,2,9.454016496,25.43764803,60,88.96,0,0
M0206,5817,digital_services,BR,73.68773407,0.106545302,0.063855045,0.019229575,0.987952159,0.201469573,-0.199620307,2,4.338257475,17.13511715,3,175.25,0,0
M0508,5964,retail_goods_prepay,EU,63.60698008,0.045675618,0.14401021,0.223293868,0.988470976,0.127669114,0.127721157,30,5.568326489,0,16,107.88,0,0
M0418,4722,online_travel_agency,AE,80.51357725,0.050179115,0.205631512,0.126009149,0.995278983,-0.107803066,0.055769782,14,6.6054428,23.30349196,72,168.03,0,0
M0588,4121,transport_shuttle,AE,78.54663249,0.027358872,0.048901704,0.070158477,0.990417464,0.270649798,0.039803708,0,0.798903082,13.06887126,11,46.07,0,0
M0153,5968,subscription_box,SG,98,0.064811426,0.138707801,0.286770522,0.999,0.039474664,-0.073566033,14,8.155812932,0.875772414,4,9.4,0,1
M0226,4722,online_travel_agency,SG,83.16917195,0.081307665,0.004939315,0.028527157,0.993672905,0.186298314,-0.122964258,1,5.792672815,7.302831948,109,153.08,0,0
M0241,8299,education_courses,SG,88.59693506,0.061317088,0.074671712,0.064873522,0.976155645,0.070827087,-0.197360367,14,5.036327177,3.801225097,34,78.9,0,0
M0620,4121,transport_shuttle,US,60.42792235,0.065240997,0.061830554,0.173492151,0.989340836,-0.269177254,-0.186787193,2,2.28558376,0,13,61.04,0,0
M0317,4722,online_travel_agency,GB,47.84741236,0.085095928,0.08042106,0.099063208,0.970925638,0.227639342,0.155697616,14,3.983739224,20.73191553,76,56.03,0,0
M0126,7922,event_ticketing,ZA,75.62440679,0.012946728,0.167843955,0.075898001,0.999,-0.373348336,0.138230961,1,7.123099262,1.62826126,43,93.15,0,0
M0445,5817,digital_services,US,78.7961954,0.018676858,0.07420013,0.029576762,0.981711903,0.755304793,0.262504608,0,4.947585814,13.87017126,1,40.67,0,0
M0780,7011,hotel,SG,70.66890337,0.043761396,0.011231814,0.075955497,0.977907534,-0.008496359,0.120790293,1,1.954348091,4.486450283,13,153.04,0,0
M0292,5817,digital_services,AE,65.12227161,0.008486916,0.191741232,0.163607226,0.972446748,0.636434829,0.191751187,0,4.566697183,0,3,129.84,0,0
M0655,8299,education_courses,GB,54.70202394,0.001393967,0.095230119,0.250154203,0.991144777,-0.148549054,-0.014697487,2,9.288110479,0,39,23.36,0,0
M0379,5968,subscription_box,AE,67.33928623,0.021410325,0.020533348,0.046648588,0.993479399,0.158851267,0.093456131,1,7.099707732,0.936538399,10,296.96,0,0
M0160,5968,subscription_box,CA,72.97295906,0.037356334,0.055935469,0.299486307,0.988992871,0.612671731,0.216310967,1,4.712618158,0,5,49.53,0,0
M0715,4722,online_travel_agency,AE,69.24971707,0.024800908,0.056212645,0.065562112,0.968511253,-0.044901523,-0.111037158,14,5.618533376,7.547742733,68,108.74,0,0
M0794,8299,education_courses,SG,77.43654619,0.125914261,0.340253139,0.102007855,0.97523541,0.183881245,-0.018721761,1,8.576629145,0,31,99.42,0,1
M0731,4511,airline,US,68.61720205,0.028155326,0.123631453,0.289876706,0.983209863,0.516876213,0.003399925,0,8.453818701,8.91704706,124,22.35,0,0
M0431,7011,hotel,CA,69.10814336,0.004463652,0.030941853,0.054342288,0.984125747,0.232880617,0.224951504,1,7.417498374,22.95783253,31,109.86,0,0
M0669,5817,digital_services,US,74.31104086,0.014525832,0.087266339,0.004817944,0.982160015,0.067098469,-0.113356559,2,3.910165423,42.07387183,0,195.37,0,0
M0081,4722,online_travel_agency,EU,75.24916588,0.0124324,0.075762713,0.101553565,0.988277322,-0.623817194,-0.144109537,1,10.73063437,7.347500142,162,12.75,0,0
M0065,5968,subscription_box,ZA,74.37248226,0.029876477,0.122425085,0.062211971,0.994238572,0.11561016,-0.189294567,1,4.923325945,14.67219744,6,111.77,0,0
M0663,7011,hotel,US,92.01203251,0.016776855,0.014476288,0.07869094,0.972205668,0.371632877,-0.202313584,2,6.581830854,5.051228489,39,216.27,0,0
M0362,4722,online_travel_agency,AU,90.94972004,0.034719816,0.006565946,0.033892228,0.969604945,-0.110702468,0.008247094,0,11.91871776,22.60469664,19,240.41,0,0
M0298,5817,digital_services,GB,56.43723421,0.026064606,0.01723671,0.246223019,0.974132053,-0.310224734,-0.123242936,7,9.938378177,6.027735715,0,32.27,0,0
M0349,4722,online_travel_agency,EU,63.50929999,0.006837328,0.068425542,0.046127974,0.982305912,0.201097138,0.058649773,7,6.212445824,0.996315292,206,23.74,0,0
M0432,4511,airline,EU,54.71532193,0.01598672,0.012764436,0.165546137,0.98729818,-0.077442679,0.097982985,2,0,3.788492597,138,114.77,0,0
M0488,4511,airline,US,92.35900002,0.06548135,0.139779122,0.038344406,0.987901019,-0.054733884,0.012920531,1,3.960157683,10.0387255,65,16.24,0,0
M0164,5964,retail_goods_prepay,SG,82.17109164,0.011569109,0.087354834,0.275643643,0.984314541,-0.001728725,-0.059575432,1,1.50239652,9.814211617,25,69.39,0,0
M0691,7011,hotel,AU,74.47183433,0.114915304,0.146146972,0.277598237,0.962356282,0.052659768,-0.239453275,2,11.13968943,5.547451071,36,29.06,0,0
M0278,4722,tour_operator,AE,52.34771489,0.018073484,0.01691162,0.132865952,0.977201475,0.584523762,-0.003411756,1,7.069752219,13.15817153,95,19.9,1,0
M0100,8299,education_courses,US,75.33190434,0.085270996,0.079652086,0.091806192,0.976305162,0.068356702,0.172840462,7,6.624682787,24.19695575,39,215.91,0,0
M0758,5817,digital_services,US,61.13101161,0.022989301,0.016732363,0.272856433,0.982623444,-0.303215825,-0.082230787,14,6.641762846,22.20271642,0,166.43,0,0
M0447,4121,transport_shuttle,CA,55.35082981,0.081257548,0.016912351,0.085882661,0.984607185,0.12097666,-0.022574799,1,9.292138851,6.403946384,5,24.28,0,0
M0447,4121,transport_shuttle,CA,55.35082981,0.081257548,0.016912351,0.085882661,0.984607185,0.12097666,-0.022574799,1,9.292138851,6.403946384,13,54.62,0,0
M0540,5968,subscription_box,CA,67.01600348,0.004285006,0.022785114,0.039563502,0.986056983,0.405732637,-0.024610416,7,8.151248332,19.17067487,10,31.57,0,0
M0051,7011,hotel,AU,77.8699287,0.017550839,0.066332005,0.046962907,0.999,0.47723298,-0.005103671,7,2.784402189,12.077194,12,52.05,0,0
M0645,4722,online_travel_agency,ZA,62.1102916,0.012000576,0.187491746,0.065343762,0.973045411,-0.24860784,0.231908272,2,11.68960152,2.266633957,110,168.9,0,0
M0497,7922,event_ticketing,EU,89.27904846,0.053004048,0.093186581,0.184175098,0.978411957,0.338466056,0.001798738,0,2.021965885,10.29827732,44,75.34,0,0
M0017,7922,event_ticketing,BR,79.65463924,0.017779406,0.079864453,0.199221656,0.977882078,-0.015235694,0.058105596,0,9.640950286,9.039223766,56,38.82,0,0
M0277,5964,retail_goods_prepay,AE,88.9668036,0.024191616,0.055449317,0.169777857,0.993666199,0.892817996,0.026227785,30,0,17.01973082,12,35.65,0,0
M0330,7922,event_ticketing,IN,84.3128779,0.011085834,0.029755314,0.046656194,0.99092028,-0.303786974,0.294690656,7,5.950616883,22.90208769,83,27.11,0,0
M0195,7922,event_ticketing,CA,79.37582594,0.00867648,0.113914046,0.158345639,0.986348463,0.029993298,0.103738258,2,0,13.78923389,76,26.31,0,0
M0215,4121,transport_shuttle,US,40.76857159,0.001279555,0.156163105,0.151297772,0.987947798,0.21426279,-0.122636723,30,5.146712332,6.060011566,10,190.37,0,0
M0610,8299,education_courses,BR,92.93102582,0.001854287,0.054899517,0.003326816,0.992209125,-0.089418312,-0.212092459,7,8.949290223,6.733686098,31,37.33,0,0
M0105,4511,airline,CA,57.7907556,0.009740281,0.077123774,0.086853677,0.964761995,-0.086669641,0.047832266,1,5.005246599,22.40008516,215,34.18,0,0
M0011,8299,education_courses,US,59.61481274,0.002616006,0.00178519,0.024696753,0.99191712,0.409743915,0.020848591,1,5.308350532,10.45998121,0,81.38,0,0
M0211,4121,transport_shuttle,EU,86.60661814,0.004551981,0.098707731,0.01941758,0.991665738,0.334728375,-0.142681893,2,2.358596319,10.98786468,11,32.04,0,0
M0051,7011,hotel,AU,77.8699287,0.017550839,0.066332005,0.046962907,0.999,0.47723298,-0.005103671,7,2.784402189,12.077194,53,28.35,0,0
M0428,4722,online_travel_agency,IN,67.88286398,0.022902539,0.066056582,0.089972163,0.980661349,0.298042736,0.223867646,14,5.627807416,0,136,64.52,0,0
